
央视频道,#genre#
人生必看的科幻片,http://mmitv.top/pltv/yy.php?id=1382745114
百家讲坛――之明太祖朱元璋,http://mmitv.top/pltv/yy.php?id=1354936149
热血动作片合集,http://mmitv.top/pltv/yy.php?id=1382735627
香港动作大片,http://mmitv.top/pltv/yy.php?id=1382736816
抗日奇侠,http://mmitv.top/pltv/yy.php?id=22089862
高分科幻动作片,http://mmitv.top/pltv/yy.php?id=1382749948
卖拐 范伟,http://mmitv.top/pltv/yy.php?id=1382773719
给孩子补补榜吧,http://mmitv.top/pltv/yy.php?id=1354887058
小虎子经典鬼片 正在直播,http://mmitv.top/pltv/yy.php?id=1356075628
倚天屠龙记,http://mmitv.top/pltv/yy.php?id=33300793
【女娲传说之灵珠】,http://mmitv.top/pltv/yy.php?id=23458682
武林外传-超清下饭剧,http://mmitv.top/pltv/yy.php?id=1353085648
斗罗玄幻24H正在直播,http://mmitv.top/pltv/yy.php?id=1355171231
新主播，求照顾,http://mmitv.top/pltv/yy.php?id=1382690406
【聚星】小猴子,http://mmitv.top/pltv/yy.php?id=1382773710
鬼片 恐怖片超好看,http://mmitv.top/pltv/yy.php?id=1382780025
逐梦传媒-007 正在直播,http://mmitv.top/pltv/yy.php?id=1456685522
神探狄仁杰1—5部全集,http://mmitv.top/pltv/yy.php?id=1382705592
芝正在直播,http://mmitv.top/pltv/yy.php?id=1352488363
尽享国内精彩战争片,http://mmitv.top/pltv/yy.php?id=1382745094
【荒野求生】德爷贝爷蓝光,http://mmitv.top/pltv/yy.php?id=24759907
 潘磕惺康谝患 -国产喜剧,http://mmitv.top/pltv/yy.php?id=1382741637
薛元帅传奇,http://mmitv.top/pltv/yy.php?id=31313785
X战警系列电影,http://mmitv.top/pltv/yy.php?id=1382736893
你所喜欢的颖宝,http://mmitv.top/pltv/yy.php?id=1456829119
战争大片-国外电影,http://mmitv.top/pltv/yy.php?id=1382736857
岳云鹏-屌丝也能追到美女,http://mmitv.top/pltv/yy.php?id=1382736882
舌尖上的中国第2季,http://mmitv.top/pltv/yy.php?id=1354930943
河山,http://mmitv.top/pltv/yy.php?id=1382749952
动作大片-热血开打,http://mmitv.top/pltv/yy.php?id=1354936168
毒液：致命守护者,http://mmitv.top/pltv/yy.php?id=1382745095
铭记历史-甲午大海战,http://mmitv.top/pltv/yy.php?id=1354936195
忠烈杨家将,http://mmitv.top/pltv/yy.php?id=1382749909
临界婚姻,http://mmitv.top/pltv/yy.php?id=1354932365
天龙八部,http://mmitv.top/pltv/yy.php?id=1382749944
远去的飞鹰-影视剧,http://mmitv.top/pltv/yy.php?id=1354930912
仙剑奇侠传-神仙姐姐驾到,http://mmitv.top/pltv/yy.php?id=1382749903
超激烈的猎食场面,http://mmitv.top/pltv/yy.php?id=1382749898
利刃出击之功夫战乐乐陪看,http://mmitv.top/pltv/yy.php?id=1352946111
十大经典港剧之《大时代》,http://mmitv.top/pltv/yy.php?id=1354930891
熊出没之探险日记S1-国漫,http://mmitv.top/pltv/yy.php?id=1354930977
探秘中华美食,http://mmitv.top/pltv/yy.php?id=1354930954
高分动作大片-热血出击,http://mmitv.top/pltv/yy.php?id=1382736909
鬼片赌片经典电影,http://mmitv.top/pltv/yy.php?id=1351496216
宝莲灯前传,http://mmitv.top/pltv/yy.php?id=1354931631
风味原产地潮汕,http://mmitv.top/pltv/yy.php?id=1382745178
聊斋志异S1,http://mmitv.top/pltv/yy.php?id=1382736975
机场超燃警匪片,http://mmitv.top/pltv/yy.php?id=1382735576
法证先锋Ⅲ,http://mmitv.top/pltv/yy.php?id=1382736802
超英集结,http://mmitv.top/pltv/yy.php?id=1382745091
农家小菜,http://mmitv.top/pltv/yy.php?id=1382736894
经典抗日电影,http://mmitv.top/pltv/yy.php?id=1354936141
红楼梦1987经典版,http://mmitv.top/pltv/yy.php?id=1382745084
热血动作电影,http://mmitv.top/pltv/yy.php?id=1382736804
国内动作大片,http://mmitv.top/pltv/yy.php?id=1382749917
剩女李夏天的求爱之路,http://mmitv.top/pltv/yy.php?id=1382749910
惊悚电影胆小勿进,http://mmitv.top/pltv/yy.php?id=1508687423
飞虎之潜行极战,http://mmitv.top/pltv/yy.php?id=1354932420
超级英雄系列电影,http://mmitv.top/pltv/yy.php?id=1382736863
丛林敢死队-国内电影,http://mmitv.top/pltv/yy.php?id=1354936214
买车前看一看 不然血亏,http://mmitv.top/pltv/yy.php?id=1349602814
美国队长史蒂夫,http://mmitv.top/pltv/yy.php?id=1382736813
末日系列-外国电影合集,http://mmitv.top/pltv/yy.php?id=1354889019
经典电影,http://mmitv.top/pltv/yy.php?id=1355142167
大汉贤后卫子夫,http://mmitv.top/pltv/yy.php?id=1382735569
风靡全球的谍战片,http://mmitv.top/pltv/yy.php?id=1382736817
国产喜剧,http://mmitv.top/pltv/yy.php?id=1382735584
来自星星的你,http://mmitv.top/pltv/yy.php?id=1354930976
田园生活,http://mmitv.top/pltv/yy.php?id=1382736898
珍珠港-电影,http://mmitv.top/pltv/yy.php?id=1354936234
科幻大片,http://mmitv.top/pltv/yy.php?id=1382745181
生逢灿烂的日子,http://mmitv.top/pltv/yy.php?id=1382745085
热血战争片,http://mmitv.top/pltv/yy.php?id=1354932409
国外黑色喜剧：冷幽默小剧场,http://mmitv.top/pltv/yy.php?id=1382745175
穿越时空的爱恋,http://mmitv.top/pltv/yy.php?id=1382735567
妖神记之黑狱篇,http://mmitv.top/pltv/yy.php?id=1382745173
空谷幽兰,http://mmitv.top/pltv/yy.php?id=1382745182
超燃动作大片,http://mmitv.top/pltv/yy.php?id=1382749940
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773711
战火中的故事,http://mmitv.top/pltv/yy.php?id=1382735625
九亿少女的噩梦,http://mmitv.top/pltv/yy.php?id=1354921392
动物世界,http://mmitv.top/pltv/yy.php?id=1382749889
动物世界-领略原始野性,http://mmitv.top/pltv/yy.php?id=1382743138
野性欧洲,http://mmitv.top/pltv/yy.php?id=1354926622
古装喜剧合集，还能玩起穿越？！,http://mmitv.top/pltv/yy.php?id=1382749905
国内战争电影,http://mmitv.top/pltv/yy.php?id=1382736865
体验另一种生活！,http://mmitv.top/pltv/yy.php?id=1354936229
一分钟学道菜,http://mmitv.top/pltv/yy.php?id=1382736901
小戏骨黄飞鸿,http://mmitv.top/pltv/yy.php?id=1354936181
致敬星爷致敬经典,http://mmitv.top/pltv/yy.php?id=1354889048
请回答1988,http://mmitv.top/pltv/yy.php?id=1354932362
国产大片电影,http://mmitv.top/pltv/yy.php?id=1354926655
9.8分！这部纪录片封神了,http://mmitv.top/pltv/yy.php?id=1382736825
叛逆者,http://mmitv.top/pltv/yy.php?id=1382736868
怀旧小品,http://mmitv.top/pltv/yy.php?id=1382736821
哈利波特全集,http://mmitv.top/pltv/yy.php?id=1382745105
国产喜剧大片,http://mmitv.top/pltv/yy.php?id=1382745113
回家的诱惑,http://mmitv.top/pltv/yy.php?id=1354658043
武林外传,http://mmitv.top/pltv/yy.php?id=1353852605
萌鸡小队S1-国漫,http://mmitv.top/pltv/yy.php?id=1382736904
外国科幻大片,http://mmitv.top/pltv/yy.php?id=1382747628
欢乐集结号2,http://mmitv.top/pltv/yy.php?id=1354930919
特种兵归来-国产电影,http://mmitv.top/pltv/yy.php?id=1382735581
国外高分大片,http://mmitv.top/pltv/yy.php?id=1382736867
第8号当铺,http://mmitv.top/pltv/yy.php?id=1382736905
本山快乐营,http://mmitv.top/pltv/yy.php?id=1354933529
冰冻星球-纪录片,http://mmitv.top/pltv/yy.php?id=1382736849
金三角大营救,http://mmitv.top/pltv/yy.php?id=1354930924
金星脱口秀-敢说会道,http://mmitv.top/pltv/yy.php?id=1354932407
小米粒Mili,http://mmitv.top/pltv/yy.php?id=1382736842
缉妖法海传-国内电影,http://mmitv.top/pltv/yy.php?id=1354936203
漫威十年老粉福利来了,http://mmitv.top/pltv/yy.php?id=1354930233
觅食者-美食纪录片,http://mmitv.top/pltv/yy.php?id=1382736841
精彩动作电影享不停,http://mmitv.top/pltv/yy.php?id=1382736809
老广的味道 第3季-美食纪录片,http://mmitv.top/pltv/yy.php?id=1382735565
深海利剑,http://mmitv.top/pltv/yy.php?id=1382736906
大江大河2-高分影视推荐,http://mmitv.top/pltv/yy.php?id=1382736797
编辑部的故事,http://mmitv.top/pltv/yy.php?id=1354936120
我的父亲我的兵,http://mmitv.top/pltv/yy.php?id=1353413714
精彩动作电影,http://mmitv.top/pltv/yy.php?id=1382736823
外国战争大片,http://mmitv.top/pltv/yy.php?id=1382736872
王朝-自然-纪录片,http://mmitv.top/pltv/yy.php?id=1354930927
怪医文三块-影视剧,http://mmitv.top/pltv/yy.php?id=1354936154
小小飞虎队,http://mmitv.top/pltv/yy.php?id=1382749888
谈判专家,http://mmitv.top/pltv/yy.php?id=1382735560
降服魔女的手段-泰剧,http://mmitv.top/pltv/yy.php?id=1354932405
国外科幻片,http://mmitv.top/pltv/yy.php?id=1382735585
巩汉林春晚小品合集,http://mmitv.top/pltv/yy.php?id=1354889035
神厨小福贵,http://mmitv.top/pltv/yy.php?id=1382736860
百家讲坛-之女皇武则天,http://mmitv.top/pltv/yy.php?id=1354889015
最后的狮子-探险纪录片,http://mmitv.top/pltv/yy.php?id=1382735577
他的剧本我只是观众,http://mmitv.top/pltv/yy.php?id=1356158015
大太监-tvb经典古装,http://mmitv.top/pltv/yy.php?id=1382736886
脑洞大开的精彩科幻片,http://mmitv.top/pltv/yy.php?id=1382736723
鹿鼎记-陈小春版,http://mmitv.top/pltv/yy.php?id=1382736920
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773715
学生兵,http://mmitv.top/pltv/yy.php?id=1354658003
吐槽大会 第2季,http://mmitv.top/pltv/yy.php?id=1354936145
国内动作片,http://mmitv.top/pltv/yy.php?id=1382735561
金玉满堂：精彩港剧,http://mmitv.top/pltv/yy.php?id=1382736881
丁大命,http://mmitv.top/pltv/yy.php?id=1382735579
本山快乐营1,http://mmitv.top/pltv/yy.php?id=1354936209
大唐双龙传,http://mmitv.top/pltv/yy.php?id=1354930979
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773705
黄大妮-电视剧,http://mmitv.top/pltv/yy.php?id=1354930904
黄大妮-电视剧,http://mmitv.top/pltv/yy.php?id=1354930904
重生之超级赛亚人,http://mmitv.top/pltv/yy.php?id=1354936124
一起来笑吧,http://mmitv.top/pltv/yy.php?id=1454859415
漫画解说,http://mmitv.top/pltv/yy.php?id=1382735568
迷,http://mmitv.top/pltv/yy.php?id=1382736719
国外动作大片,http://mmitv.top/pltv/yy.php?id=1382735540
飞虎之雷霆极战,http://mmitv.top/pltv/yy.php?id=1382736869
金庸武侠系列,http://mmitv.top/pltv/yy.php?id=40959929
欢乐集结号4,http://mmitv.top/pltv/yy.php?id=1382736889
大江大河-高分影视推荐,http://mmitv.top/pltv/yy.php?id=1382736806
俺娘田小草,http://mmitv.top/pltv/yy.php?id=1382741638
欢乐集结号,http://mmitv.top/pltv/yy.php?id=1382749911
宇宙护卫队--国漫,http://mmitv.top/pltv/yy.php?id=1382736837
战争大片,http://mmitv.top/pltv/yy.php?id=1382736798
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773706
名媛望族-精彩港剧,http://mmitv.top/pltv/yy.php?id=1354932431
【聚星】菊瓜娃,http://mmitv.top/pltv/yy.php?id=1382773718
雷神系列,http://mmitv.top/pltv/yy.php?id=1354932441
战争大片,http://mmitv.top/pltv/yy.php?id=1382736819
缺宅男女,http://mmitv.top/pltv/yy.php?id=1354930937
我比你更懂车 你偏不信,http://mmitv.top/pltv/yy.php?id=85042287
大汉天子S2,http://mmitv.top/pltv/yy.php?id=1382736807
通天狄仁杰,http://mmitv.top/pltv/yy.php?id=1382749906
守望的天空,http://mmitv.top/pltv/yy.php?id=1382736843
来看修牛蹄,http://mmitv.top/pltv/yy.php?id=1382749887
国内科幻片来袭,http://mmitv.top/pltv/yy.php?id=1354930821
国产动作电影,http://mmitv.top/pltv/yy.php?id=1382736858
法外风云,http://mmitv.top/pltv/yy.php?id=1382736805
魔域桃源-刘德华主演,http://mmitv.top/pltv/yy.php?id=1382749904
与君初相识,http://mmitv.top/pltv/yy.php?id=1352833750
动作大片,http://mmitv.top/pltv/yy.php?id=1354930887
年度汪星人,http://mmitv.top/pltv/yy.php?id=1353327982
最可爱的人,http://mmitv.top/pltv/yy.php?id=1382779528
苦乐村官,http://mmitv.top/pltv/yy.php?id=1382736864
法证先锋Ⅳ,http://mmitv.top/pltv/yy.php?id=1354932426
馋哭了！川味来袭,http://mmitv.top/pltv/yy.php?id=1382736913
国内科幻,http://mmitv.top/pltv/yy.php?id=1354936170
小生物的故事,http://mmitv.top/pltv/yy.php?id=1382736834
冕加电影院 正在直播,http://mmitv.top/pltv/yy.php?id=1339157813
欢迎来到爆笑剧场,http://mmitv.top/pltv/yy.php?id=1382736916
流金岁月-经典港剧,http://mmitv.top/pltv/yy.php?id=1382736891
机械战警1-3,http://mmitv.top/pltv/yy.php?id=1382736854
原始人大挑战,http://mmitv.top/pltv/yy.php?id=1382736884
金装四大才子,http://mmitv.top/pltv/yy.php?id=1354926600
心理追凶-港剧,http://mmitv.top/pltv/yy.php?id=1354936207
非诚勿扰,http://mmitv.top/pltv/yy.php?id=1382745100
银河护卫队-国外科幻巨作,http://mmitv.top/pltv/yy.php?id=1382736815
史诗级战争大片,http://mmitv.top/pltv/yy.php?id=1382745092
姜小妞,http://mmitv.top/pltv/yy.php?id=1353879416
白夜追凶第一季,http://mmitv.top/pltv/yy.php?id=1354932359
地球上的地狱,http://mmitv.top/pltv/yy.php?id=1382736918
国外院线动作大片,http://mmitv.top/pltv/yy.php?id=1382735570
欢乐集结号58-70,http://mmitv.top/pltv/yy.php?id=1382745119
本山快乐营-爆笑小品,http://mmitv.top/pltv/yy.php?id=1354930948
寻味顺德-美食纪录片,http://mmitv.top/pltv/yy.php?id=1382736844
岳云鹏宋小宝也来演电影了？,http://mmitv.top/pltv/yy.php?id=1354926612
笑傲江湖 第1季,http://mmitv.top/pltv/yy.php?id=1382749896
百家讲坛-红楼梦篇,http://mmitv.top/pltv/yy.php?id=1382741639
你不知道的黄河故事,http://mmitv.top/pltv/yy.php?id=1382745189
狂飙,http://mmitv.top/pltv/yy.php?id=14072363
了不起的萝莉小玲,http://mmitv.top/pltv/yy.php?id=1382736799
动作大片,http://mmitv.top/pltv/yy.php?id=1354888739
你最爱的小龙女-神雕侠侣,http://mmitv.top/pltv/yy.php?id=1354926637
赶海新发现-海洋里有什么,http://mmitv.top/pltv/yy.php?id=1382749912
经典二战,http://mmitv.top/pltv/yy.php?id=1354936238
解放：苏联战争巨片,http://mmitv.top/pltv/yy.php?id=1354936249
缺宅男女-精彩港剧,http://mmitv.top/pltv/yy.php?id=1382745088
大汉天子S3,http://mmitv.top/pltv/yy.php?id=1382736810
从“地瓜嫂”到“杀猪婆”的坚强人生,http://mmitv.top/pltv/yy.php?id=1354658062
国内科幻电影,http://mmitv.top/pltv/yy.php?id=1354932444
熊仔之正义守护-国漫,http://mmitv.top/pltv/yy.php?id=1382736836
大明宫词,http://mmitv.top/pltv/yy.php?id=1382745190
攻壳机动队,http://mmitv.top/pltv/yy.php?id=1382745089
必看科幻片合集,http://mmitv.top/pltv/yy.php?id=1354936221
爱的迫降-韩剧,http://mmitv.top/pltv/yy.php?id=1354889042
冲上云霄-经典港剧,http://mmitv.top/pltv/yy.php?id=1382736833
无敌解压,http://mmitv.top/pltv/yy.php?id=1382736897
火线追凶-侦探系列电影,http://mmitv.top/pltv/yy.php?id=1382745090
凡人的品格-影视剧,http://mmitv.top/pltv/yy.php?id=1354936116
熊出没-国漫,http://mmitv.top/pltv/yy.php?id=1354936157
家有九凤-影视剧,http://mmitv.top/pltv/yy.php?id=1354930894
给孩子补补榜吧,http://mmitv.top/pltv/yy.php?id=1451337875
法证先锋,http://mmitv.top/pltv/yy.php?id=1354930965
舌尖上的中国第一季,http://mmitv.top/pltv/yy.php?id=1354930952
嫦娥,http://mmitv.top/pltv/yy.php?id=1354658064
世纪震撼蓝色星球,http://mmitv.top/pltv/yy.php?id=1354930936
花儿开心吧-小品,http://mmitv.top/pltv/yy.php?id=1382736917
娘亲舅大,http://mmitv.top/pltv/yy.php?id=1354932360
国内侦探电影大全,http://mmitv.top/pltv/yy.php?id=1354936134
顺娘-影视剧,http://mmitv.top/pltv/yy.php?id=1354930945
男亲女爱-经典港剧,http://mmitv.top/pltv/yy.php?id=1382736715
国外战争,http://mmitv.top/pltv/yy.php?id=1382735571
一城一味（舌尖姐妹篇）,http://mmitv.top/pltv/yy.php?id=1382745179
经典港片鬼片,http://mmitv.top/pltv/yy.php?id=1355639947
本山快乐营2,http://mmitv.top/pltv/yy.php?id=1382736718
超乎意料的国外侦探,http://mmitv.top/pltv/yy.php?id=1382735543
功夫婆媳-影视剧,http://mmitv.top/pltv/yy.php?id=1382736883
真心想让你幸福,http://mmitv.top/pltv/yy.php?id=1382736876
冲上云霄2,http://mmitv.top/pltv/yy.php?id=1354933556
家族荣耀-精彩港剧,http://mmitv.top/pltv/yy.php?id=1382745103
机动步队,http://mmitv.top/pltv/yy.php?id=1354932371
动作大片,http://mmitv.top/pltv/yy.php?id=1354930816
传奇之王-影视剧,http://mmitv.top/pltv/yy.php?id=1354926735
老表，你好Hea！-精彩港剧,http://mmitv.top/pltv/yy.php?id=1382736873
记忆中的TVB,http://mmitv.top/pltv/yy.php?id=1382749951
笑傲江湖-电视剧,http://mmitv.top/pltv/yy.php?id=1354936128
申请入驻你的心,http://mmitv.top/pltv/yy.php?id=1382843075
热播国内侦探片,http://mmitv.top/pltv/yy.php?id=1382736820
开心麻花街,http://mmitv.top/pltv/yy.php?id=1354926643
霸道总裁爱上女秘书,http://mmitv.top/pltv/yy.php?id=1354936167
李茶的姑妈-开心麻花,http://mmitv.top/pltv/yy.php?id=1354936191
德鲁纳酒店-韩剧,http://mmitv.top/pltv/yy.php?id=1354931488
换子成龙-影视剧,http://mmitv.top/pltv/yy.php?id=1354932397
聪明的顺溜之雄鹰小子S1-国漫,http://mmitv.top/pltv/yy.php?id=1382736902
丈夫在外有人？真相竟然是！,http://mmitv.top/pltv/yy.php?id=1354932375
红色经典影视剧-风语,http://mmitv.top/pltv/yy.php?id=1354926671
笑傲江湖 第2季,http://mmitv.top/pltv/yy.php?id=1382736914
急诊科医生,http://mmitv.top/pltv/yy.php?id=1508778570
刺激！国外战争,http://mmitv.top/pltv/yy.php?id=1354936142
地心历险记-科幻,http://mmitv.top/pltv/yy.php?id=1382736911
中年计划,http://mmitv.top/pltv/yy.php?id=1354658051
催人泪下战争电影,http://mmitv.top/pltv/yy.php?id=1382745124
国外高分侦探电影,http://mmitv.top/pltv/yy.php?id=1382736896
宫心计-港剧-古装,http://mmitv.top/pltv/yy.php?id=1354933540
失忆24小时,http://mmitv.top/pltv/yy.php?id=1382741640
闲暇观看综艺,http://mmitv.top/pltv/yy.php?id=1354932379
公主嫁到-电视剧,http://mmitv.top/pltv/yy.php?id=1354930957
经典电影,http://mmitv.top/pltv/yy.php?id=1461140888
《一剑开天门》,http://mmitv.top/pltv/yy.php?id=34313906
富滇风云,http://mmitv.top/pltv/yy.php?id=1382736853
oh我的鬼神大人-韩剧,http://mmitv.top/pltv/yy.php?id=1354936160
大力女都奉顺-韩剧,http://mmitv.top/pltv/yy.php?id=1382735542
无罪推定-港剧,http://mmitv.top/pltv/yy.php?id=1354936208
寻秦记,http://mmitv.top/pltv/yy.php?id=1354658048
地心历险记2,http://mmitv.top/pltv/yy.php?id=1354936228
溏心风暴之家好月圆,http://mmitv.top/pltv/yy.php?id=1354888747
爱你的甜心正在直播,http://mmitv.top/pltv/yy.php?id=1351998401
最新高分战争电影片,http://mmitv.top/pltv/yy.php?id=1354930204
翡翠凤凰-影视剧,http://mmitv.top/pltv/yy.php?id=1354926666
聪明的顺溜之雄鹰小子S2-国漫,http://mmitv.top/pltv/yy.php?id=1382736903
别打了我是酱油,http://mmitv.top/pltv/yy.php?id=1356164622
仙灵儿,http://mmitv.top/pltv/yy.php?id=1382736887
科幻电影,http://mmitv.top/pltv/yy.php?id=1354930209
命中注定我爱你-泰剧,http://mmitv.top/pltv/yy.php?id=1354930903
少年包青天,http://mmitv.top/pltv/yy.php?id=1461199021
苦咖啡,http://mmitv.top/pltv/yy.php?id=1382736908
外国战争经典,http://mmitv.top/pltv/yy.php?id=1382749890
非诚勿扰,http://mmitv.top/pltv/yy.php?id=1382745106
影视娱乐剧场,http://mmitv.top/pltv/yy.php?id=1354748830
能耐大了！德云社演技爆棚,http://mmitv.top/pltv/yy.php?id=1354930915
沙海,http://mmitv.top/pltv/yy.php?id=1355344777
烧脑！国外侦探,http://mmitv.top/pltv/yy.php?id=1382735551
大家都在看的警匪片,http://mmitv.top/pltv/yy.php?id=1354930964
蜥蜴世界,http://mmitv.top/pltv/yy.php?id=1382735545
绝美！航拍中国第1季,http://mmitv.top/pltv/yy.php?id=1354936136
24小时播放电视剧,http://mmitv.top/pltv/yy.php?id=1354127609
吐槽大会 第5季,http://mmitv.top/pltv/yy.php?id=1354889009
国漫荟萃,http://mmitv.top/pltv/yy.php?id=1382826997
热播喜剧电影,http://mmitv.top/pltv/yy.php?id=1354936169
国外侦探电影,http://mmitv.top/pltv/yy.php?id=1382745099
男生女生向前冲,http://mmitv.top/pltv/yy.php?id=1382745122
院线动作大片,http://mmitv.top/pltv/yy.php?id=1354936199
国内动作电影,http://mmitv.top/pltv/yy.php?id=1382745176
吾儿可教-经典电视剧,http://mmitv.top/pltv/yy.php?id=1354932391
大君-描绘爱情,http://mmitv.top/pltv/yy.php?id=1382736874
李三枪-抗战影视剧,http://mmitv.top/pltv/yy.php?id=1354936122
超解压小视频,http://mmitv.top/pltv/yy.php?id=1382744423
很想见到你,http://mmitv.top/pltv/yy.php?id=1355549868
什么会让你快乐,http://mmitv.top/pltv/yy.php?id=54886912
摔跤吧爸爸！院线大片,http://mmitv.top/pltv/yy.php?id=1382736851
大酱园-国语电视剧,http://mmitv.top/pltv/yy.php?id=1382736824
三个女人一个因,http://mmitv.top/pltv/yy.php?id=1382749953
喜乐街,http://mmitv.top/pltv/yy.php?id=1354936231
大家都爱看的港剧,http://mmitv.top/pltv/yy.php?id=1382736861
武林外传,http://mmitv.top/pltv/yy.php?id=1355269338
越策越开心12-22,http://mmitv.top/pltv/yy.php?id=1382735558
我来了哦~,http://mmitv.top/pltv/yy.php?id=4626542
越策越开心-搞笑综艺,http://mmitv.top/pltv/yy.php?id=1382736895
贾玲变唐代女子收获爱情,http://mmitv.top/pltv/yy.php?id=1382736912
如何实现梦想？,http://mmitv.top/pltv/yy.php?id=1382736892
老司机带你开眼界,http://mmitv.top/pltv/yy.php?id=1349538007
一条狗的使命-高分电影,http://mmitv.top/pltv/yy.php?id=1354936178
跳远生命线-优质港剧,http://mmitv.top/pltv/yy.php?id=1382735566
外国爆笑喜剧,http://mmitv.top/pltv/yy.php?id=1382745093
能耐大了第1季,http://mmitv.top/pltv/yy.php?id=1354930195
全剧最清醒的只有许大茂,http://mmitv.top/pltv/yy.php?id=1382735541
国外战争,http://mmitv.top/pltv/yy.php?id=1382749918
这样洗地毯你见过吗,http://mmitv.top/pltv/yy.php?id=1354931585
洗地毯,http://mmitv.top/pltv/yy.php?id=1382736859
首帝、小强,http://mmitv.top/pltv/yy.php?id=1352906405
抢饭第一名,http://mmitv.top/pltv/yy.php?id=53249114
吐槽大会 第1季,http://mmitv.top/pltv/yy.php?id=1354936210
国外超燃动作片,http://mmitv.top/pltv/yy.php?id=1382749913
一城一味-央视美食,http://mmitv.top/pltv/yy.php?id=1382735559
MUFC贝影,http://mmitv.top/pltv/yy.php?id=1355659580
越策越开心23-33,http://mmitv.top/pltv/yy.php?id=1354930967
家花与野花,http://mmitv.top/pltv/yy.php?id=1354420982
JDB的直播间,http://mmitv.top/pltv/yy.php?id=1354537850
修牛蹄,http://mmitv.top/pltv/yy.php?id=1353413683
别再偷看啦,http://mmitv.top/pltv/yy.php?id=1356159925
相声相声搜38528频道,http://mmitv.top/pltv/yy.php?id=34025318


📽️影视综合,#genre#
4MH爱初心,http://tx-screenshots.flv.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.flv?
4MH爱小强,http://tx-screenshots.flv.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.flv?
4MH大裁子,http://tx-screenshots.flv.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.flv?
4MH苦瓜姨,http://tx-screenshots.flv.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.flv?
4MH寞尛北,http://tx-screenshots.flv.huya.com/src/1420752082-1420752082-6102083727913910272-3049003134-10057-A-0-1.flv?
4MH我宝贝,http://tx-screenshots.flv.huya.com/src/1449567112-1449567112-6225843339397169152-2847687536-10057-A-0-1.flv?
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://223.151.51.27:85/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://223.151.51.27:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
百视电影HD1,https://bp-caster.bestv.com.cn/88/3/video.m3u8
百视电影HD10,https://bp-caster.bestv.com.cn/98/3/video.m3u8
百视电影HD11,https://bp-caster.bestv.com.cn/99/3/video.m3u8
百视电影HD12,https://bp-caster.bestv.com.cn/100/3/video.m3u8
百视电影HD13,https://bp-caster.bestv.com.cn/101/3/video.m3u8
百视电影HD14,https://bp-caster.bestv.com.cn/102/3/video.m3u8
百视电影HD15,https://bp-caster.bestv.com.cn/103/3/video.m3u8
百视电影HD16,https://bp-caster.bestv.com.cn/104/3/video.m3u8
百视电影HD17,https://bp-caster.bestv.com.cn/105/3/video.m3u8
百视电影HD18,https://bp-caster.bestv.com.cn/106/3/video.m3u8
百视电影HD19,https://bp-caster.bestv.com.cn/107/3/video.m3u8
百视电影HD2,https://bp-caster.bestv.com.cn/89/3/video.m3u8
百视电影HD20,https://bp-caster.bestv.com.cn/108/3/video.m3u8
百视电影HD21,https://bp-caster.bestv.com.cn/109/3/video.m3u8
百视电影HD22,https://bp-caster.bestv.com.cn/110/3/video.m3u8
百视电影HD23,https://bp-caster.bestv.com.cn/111/3/video.m3u8
百视电影HD24,https://bp-caster.bestv.com.cn/112/3/video.m3u8
百视电影HD25,https://bp-caster.bestv.com.cn/113/3/video.m3u8
百视电影HD26,https://bp-caster.bestv.com.cn/114/3/video.m3u8
百视电影HD27,https://bp-caster.bestv.com.cn/115/3/video.m3u8
